user_id,parent_asin,rating,timestamp,history,pcf,main_category
AGQWMOV2JXBXAZFKSC7XNX47J5WQ,B003VP3C4W,5.0,1566576445820,B004TREWEA B005Q124GQ B0000UHU58 B0026OEUP4 B07CB3ZTZR B005AH0QHA B09B4NM51R B00O17PDK0 B07G5J1W4H B01LXMGCH4 B07BGFXG9P B07FKW6X8G B09LFK8S8N B00VTVP98C B07TPMSCT7 B0BZDBL46Z B07PL1WVDP B008VQCWUQ B0BY92K9KH B01MQL4XND B0BP97G4L1 B08PB596RT B0014UG3WE B01EUQ7ZQG B0BN3DGV2J B0BZQXR89C B01M6CAB0B B0B6NZVWVX B07G2JH925 B06XTP17F8 B0793CXV75 B074F2RNDD B07MN6RJDV,16.0,Sports & Outdoors
AGQWMOV2JXBXAZFKSC7XNX47J5WQ,B074WYCKPJ,5.0,1583505175491,B004TREWEA B005Q124GQ B0000UHU58 B0026OEUP4 B07CB3ZTZR B005AH0QHA B09B4NM51R B00O17PDK0 B07G5J1W4H B01LXMGCH4 B07BGFXG9P B07FKW6X8G B09LFK8S8N B00VTVP98C B07TPMSCT7 B0BZDBL46Z B07PL1WVDP B008VQCWUQ B0BY92K9KH B01MQL4XND B0BP97G4L1 B08PB596RT B0014UG3WE B01EUQ7ZQG B0BN3DGV2J B0BZQXR89C B01M6CAB0B B0B6NZVWVX B07G2JH925 B06XTP17F8 B0793CXV75 B074F2RNDD B07MN6RJDV B003VP3C4W B07GX4HC9H B097N8ZG94 B01G3Y3MV0 B08VRY77WS B07JHKH5FH B0987D2XLP B07PT845NW,5.5,AMAZON FASHION
AF2TUQ2AMFIJZBLWD2ZPFSC5GO2Q,B00623ZIME,3.0,1603545306123,B007JFQJOK B00IWN6TEI B01M8GP6E3 B07C2CCWXF B09BZB3WJ2 B0C3GFNBX2,2000.0,Sports & Outdoors
AF7T7ZHBGF24JVDBTF6T73MTLY3Q,B00C0V5TYO,4.0,1618470457674,B01MZ6N7NL B074FVQSLV B085XNLVS7 B01M6W3LOT B01MUL6RON B07JL8WGF4 B07MMB556J B00ARNQSSI B003JMFI4E B07WJWQ2N3 B08XN9YT2H B07G7WH4CF B08F7WRRZK B0BH4LXTHW B0BXYC95VB B000NFT5XU B08ZC5FLZW B076FZCD6Y B00BKVPYZ4 B079QKMJ9W B06XQSYMH8 B0987GM389 B083F55FHX B0BVK6TMWR B07N4BLKD8 B0BLVRWZ2H B0044U1Z7E B08HMZ3QZ7,0.01,Tools & Home Improvement
AGVYX2V4VSKREZORJ4A44TUF2FZA,B00NBX72O0,5.0,1523211870293,,120.0,Sports & Outdoors
AGVYX2V4VSKREZORJ4A44TUF2FZA,B0000AYIMH,5.0,1531598514697,B00NBX72O0 B000IMT1M8,44.27,
AGRDAYSQFMY4DXLZGV2IDDKGGGSA,B001NXC2VI,5.0,1543183313438,B0160UHWDQ B0017KN4MS B00NONQEU0 B0084EFSII B083BPBR2N B00R78YG44 B0089ZPBY8 B016OLZLIO B00PVYW7OM B07HNTZTVB B094X5GHFT B0CB68YHPV B000OF926E B08DMZK6K1 B001DZIJEA,12.0,Sports & Outdoors
AHYMV2WMV5CY4GBQDCKS5QSG7NLQ,B00GRJCI58,5.0,1397584596000,B00CN98AEO,180.0,Sports & Outdoors
AHWN6UTBLYJCNTGCZZ3YZBOF4OEQ,B014258RDU,4.0,1479096252000,B01H1MV7LU B002KYFWQ6 B01A3T5ZMU B081P3Q15N B001VTQNVO B00SDMKBWE B01AT1R4LM B09GYVL2CQ B01D4W8MG4 B00ZEO0E9Y B08BJYH28R,15.2,AMAZON FASHION
AH5M56UWJNMMI3EBKUQPALNQG4ZQ,B00GRJCI58,4.0,1397763145000,B00B2JMB3C B00B2INF10,180.0,Sports & Outdoors
AEARS4AQCIRM2KGZ6AHW4QG5MHPQ,B000SJNI6G,5.0,1493933238000,B00NSH3IRE B00N2BWF6Q B00JVDP5VG B01LQ3CBHE B0B7VQBYY7 B00VKLNXKM B002N18PHO,187.161,Sports & Outdoors
AGQ5D7J5VVPAFH4S2BT2YQRECYUQ,B07DGD8KWW,1.0,1485411004000,B0070TZ7MA B01D4W8EEO B01DE9H0P6 B00LGV8DBA,105.924,Sports & Outdoors
AGYWXJ3PEL3SDPF2XVVFZG4SGT4Q,B0157SL2R4,5.0,1508273718507,B0026RMBPC B00EPM7T1M B0012TIUU0 B016MPX940 B009ZN684K B002XMD2VM B0017I532E B00KDKU4Q2 B07BQG5312 B001PNPK5G B07BHQL36Y B007Q4NCZI B00JM6DKUA B00D7H9LIA B007YH8PA4 B07ZGPQZBF B015K6Y34C B00S4PSX02 B015DJDLLM B0C54F8MZ6,1.5,Sports & Outdoors
AEWQ6WFRH5I5I7COFKQ2GRGZ4PXQ,B00FLIDAGC,5.0,1489427321000,B00M0ETE8S,15.0,Sports & Outdoors
AFLI63B2MFC44E63JJTO4LBHIR7A,B004E2QXIS,5.0,1530188332167,B09GX4H893 B0B72NK1YH B075QDTXLJ,15.0,Sports & Outdoors
AEICXNDJDPP2KPGBIIUHMVR2GZUA,B07B8PP7GP,4.0,1573736733312,B09SVYD2LW B01CYZZEIG B0756ZWKW5,1.0,
AEIDPWZB5FATDZIQZYVHJMYGIAJQ,B000UVMOA8,5.0,1565999947706,B094W1DRDD B06XFV9WY4 B00T9N3XGW B0C59KS853 B07SLXF91J B07MW775VB B07NTYBBDF B07C7KWYHS B00GTL8UPQ B07PKL6XBK B097QW653W B078KC78BH B07K12HZ4Q B07SDLGWHZ B07PBHP2J8 B00JL39AQW B015PFUKZE,1.0,Sports & Outdoors
AGRZIVYCWS7O7HF7SCA5ID3GWX5A,B07CLMDJ5B,5.0,1508779612713,B09X2DN73Q,180.0,Sports & Outdoors
AEHCE6WTEX3ESFZ4ORRH5IBNXOSQ,B001COT2LQ,5.0,1540422347429,B0CD35QYMT B00U3NPGOE B0002LNF2C,77.0,Sports & Outdoors
AFB7EYTMJDPCAEZYUPS2CP2RJTCA,B002KV1MJU,5.0,1579553984107,,100.0,Sports & Outdoors
AGEYDAERJEXCF334LH7W6URAEN6Q,B00K9T0ZYI,5.0,1436033365000,B0BCJ7WK5Q B00MB20RSK B001CNAVCQ,1.0,Sports & Outdoors
AGO2753VANNMQU7A4OUVOF37PRWA,B000FVRFUW,5.0,1433175862000,,0.017,Sports & Outdoors
AHQ3U7PTHEGTVJI6H6UFDSDUSVJQ,B0009TTLRA,5.0,1549997009819,B000LH34EG B0971XWB2L B005ADVD80 B071G7MRZ8,300.0,Automotive
AHQ3U7PTHEGTVJI6H6UFDSDUSVJQ,B00QMSTHVW,5.0,1642126777493,B000LH34EG B0971XWB2L B005ADVD80 B071G7MRZ8 B0009TTLRA B0C1HFJZH1 B001CXFHKC B092QS9DX7,10000.0,Sports & Outdoors
AGBRSMLC7MYBRYSSZ6UB5TT4UM2Q,B0792VB32F,4.0,1534672034908,,211.0,Sports & Outdoors
AFNXOMMWPGJCCDKN6LD2CAPEMIYA,B073ZXQXNF,4.0,1562626862355,B07CMD3H23 B012CKUHE4 B07BPMRMBN B073XHDF18 B09K4XWBV5 B08YYKVTB1 B0067MKBVS B07P75W4T3,50.0,Sports & Outdoors
AFNXOMMWPGJCCDKN6LD2CAPEMIYA,B01EH3O7LS,1.0,1574251616477,B07CMD3H23 B012CKUHE4 B07BPMRMBN B073XHDF18 B09K4XWBV5 B08YYKVTB1 B0067MKBVS B07P75W4T3 B073ZXQXNF B07G2TS1P6 B07VCPT32Q B00QR8XBMS,120.0,
AELBKUHX5ASHKW26NZXMEM2KWB3Q,B00AIALZ0Q,4.0,1524311746185,B071FG9T9G B000VS5ITY B001I427US B0050P218Y B0006NCEQO B000XQK2MW B07G859T4K B09FY9LNVQ B01GPDG0BI B0007Y6FGM B073WX3QY4 B010E7GL5G,10.0,Sports & Outdoors
AEL22F2W7HIX7R2TL6FDP5ABOGYA,B007XOVQW2,4.0,1393358694000,B01I2KF7FM B0009RP8TM B0BQCDX46R,100.0,Sports & Outdoors
AFGG4SYNBOZV2ZTJL36TQIY65GPQ,B01DV7GTIK,5.0,1473394239000,,0.5,Industrial & Scientific
AFGG4SYNBOZV2ZTJL36TQIY65GPQ,B018C5DAOM,5.0,1473394391000,B01DV7GTIK,1600.0,Amazon Home
AGEDH63XNC2BYMF7E3OZ44ZZNIFQ,B000O8EZYA,5.0,1555811933552,B00AZVMS2C B07VDB7YHM B00G7H78BY B000N8MX90,1473.0,Sports & Outdoors
AHVDYAJCW5RG4D4K3X3EBLACGRLA,B077BPBZWT,5.0,1589394387877,B013NTEK7I B07H2C3BRY B0BTBQQ73K B071RM52HC B092YWHL2J B09B4NM51R B01IK7SAFQ B01CZF5728 B00S0QDD8C B08LFM45W8 B07JG1J4K3 B07T3S9HTR B07WYZMN2F,100.0,Sports & Outdoors
AGX5JK3XWLEHO7ZN6EVMXS344BFQ,B07C1G4MTQ,5.0,1511805037029,B07CKX14QS B09WDL3LWK B01F6T1QMA B00E1Y6IX4 B01M8NN5XA B06XG4ZWXJ B011HJR8QG B002QNU8MO,10.0,AMAZON FASHION
AE7GDEZPTG4BYUVKZYF2T3JV6POA,B008NOYQ6E,5.0,1601423875890,B00II8PJKC B004RVHBLO B008JXV2PM B00ITIQPI6 B0046K63HY B078RLM2FS B083BPBR2N B01BO2Q2I6 B07C8C7YJJ B005AG3A9C B000E79N5C B07PDHXRZS,100.0,Sports & Outdoors
AFQ6ONX3OI3C4FTPOGTT2QXFTNWA,B017AF2ZK0,5.0,1514763029791,B0001DK1G4 B00PKU695U,57.07,Sports & Outdoors
AH4RPUU4YJOSX7ED54SURWMDKLPQ,B0010FTF7S,4.0,1455649695000,B008ORRZBS,2.0,Sports & Outdoors
AEBN5HX2QHGNOLQ4JGM3LJLCHHCA,B009R044CO,5.0,1440698660000,B0085ADXP6 B000IZEH1K B0127A4ZU6 B00IFW3JFS B001QA68LI B00Q5CJCG0 B00HLA6MT0,0.01,Sports & Outdoors
AHT57YRHX7ICUHXJW5OVOGOZAIVA,B07C7WCDQY,4.0,1666647535504,B08YFLVDMJ B095S62W66 B078G8C1YY B08YFM7QVH B000EYULIS B0BYFLBC89 B08PFNF8TH B077C6T6DZ B008DRAKFM B087P2DMCS B01I487HQO B09X3XXNQ5 B08WGCLQDY B07WJ5LC5V B07PB67XBW B0BD1136K3 B008DDCNQK,51.5,
AHOA2V3JTPT2INPMSNLRUP2BRYWA,B001NXC7MM,5.0,1624329070251,B00GZJPCWG B001C328YK B077NTPXJQ B0B5BGJHRJ B07CQ6K2FG B07HX4MBM7 B00SJUWO5W B01M34RE3C B01GP8YIEE B0057CXGPW B01N78F953 B00SMIYWEC B00W46KXHS B00S15YKO8 B072FPPLQV B01I8MBIA2 B000309ZOY B01IDEOP6O B07NYMY7P4 B0BFQ61L2S B00DI1GJ1C B019K0CV66 B07DCTQ989 B00D2QNAWE B01HZMU5L4 B09F6HHM31 B07T7J239T B008MGGLV6 B0084EJ02I B008MGG788 B07FMVNRZY B0B1YCVB15 B0002O069O B07VVJWCR8 B01AJ4VX4S B01I72NMQG B09XX75NKG B09GKT5XHF B0C6H9K5NF B07XY1MTY4 B001V7RQJO B07RRRTT64 B01B7JH80W B005OTYW2E B087R1VS9H B07C6D1M7Y B09N3C95KK B07K1XGVGT B000B8IEA4 B0C7BVP4HB B01N4DGBTT B07VCB9SVJ B08WWYMYD5 B07TFL5VMW B004LSPLB0 B011O6Q3HM,28.0,Sports & Outdoors
AFZZRPYUEECNO2ABPA2ETCFKO5JA,B000Q9API2,1.0,1571110395218,B01G5OSOV6 B01FEE4B74 B014L6JFEA B0C5MRH4S1 B01LW46VAQ B00K3JMMTK B06WLNHRPX,20.0,
AGGOEYRK6H4OWAKZNEF2SBV6UYPA,B003C2R1BY,2.0,1471282753000,B00333E5UC B000KK93IA B0BBFB48YQ B00ENDRORM B0028MTBJ4 B008BXOKHW,10.0,Sports & Outdoors
AFMVTPROOHBGFN4HRHLXATD7N4IQ,B00D45FKCG,5.0,1511390061529,B000K9EMK0 B07BJGB3VW B00Q3IGY4E,50.0,Sports & Outdoors
AG7TUQS3L7MFA2ST7VURCPH64UUQ,B01G3JZ2Q8,5.0,1478200403000,B006074LT8,160.0,Sports & Outdoors
AE2O76SNWV5DSWJDXMIEFZCM75EQ,B077NG4V1F,5.0,1536156992499,B0751B8NS2 B002IV8JZW B01LX2CIFV B001IAHX6A B0BBFB48YQ B005FG34OS B0042T8XRC B0721XQPS6,359.0,Sports & Outdoors
AE2O76SNWV5DSWJDXMIEFZCM75EQ,B012BG81II,5.0,1536158329406,B0751B8NS2 B002IV8JZW B01LX2CIFV B001IAHX6A B0BBFB48YQ B005FG34OS B0042T8XRC B0721XQPS6 B077NG4V1F B07NW2KS5Y B00NTDTKJ2 B0192TX4ZC B01FYRD8UM B06WWRMMRH,16.0,AMAZON FASHION
AG6NAX2SJERKCKLMEIBEP55NQ3RQ,B0792FZKNX,5.0,1495055515000,B07NHC168F B001A0ZT2I B006ZT87Z0 B00N523B4C B083BPBR2N B00QHH8TH6 B0CCT5HZHC B01M8QLAYH B004WCUZ1G B094DSN1XV B094DTH8CH B00NQ4JLE8 B01IHLE8W4 B07SB8GKKG,1500.0,Sports & Outdoors
AFFC5WIQQTRQNZ7U6WT43VA73IGQ,B00SSSTNUY,5.0,1570314024089,B003KZKE1C B08CHQ5MM7 B001LF3I0C B000N2X1AG B01DENG4UO B07H5J1DYW B09CNN6PBX,57.07,AMAZON FASHION
AEF5DDOO2KNKJCPLXWGP3TRSSUFQ,B01FL1B6X2,5.0,1571481350238,B07B454HY2 B005ADORGK B008LX07YM B01AS8C3TO B008DFEXIO B08J55L9NK B08QR2MVM6,30.0,Sports & Outdoors
AEJV3WOYK32JYIHGUZQMUULWR24A,B0000AXTID,5.0,1622003228984,B00FJXW1FK B00PWIQJBE B00PWOTPU0 B00PWJPVMG B00PWMWZHW B00LDYGM4K B002XDPOW6 B07PFF7ZHT B07KVSJXTQ B07BYK24PT B07BHK5RVR B0BX51XZ7C B07ZSDK651 B07QNMFTSB B08PHF7H5P B0166HLYYG B08SJTPY7Q B08DPRW3HZ B00979R7NS B07R3YVXQM,39.5,Sports & Outdoors
AHHRR63WOH2BIU466TUOPNKRGLBQ,B00YBNZIPO,5.0,1485389365000,,124.0,Sports & Outdoors
AFC35LD2U222N7QX4CWDZ7AQDPDQ,B000QJ8C1Y,5.0,1444403745000,,1500.0,Sports & Outdoors
AG6TKW5JAU4H6GZNWCN2KUQFWZ5A,B000KFTFLU,5.0,1300886454000,,15.0,Sports & Outdoors
AHVUUSILBFDDSHA4Y47GR347JC4Q,B0170A4ADU,5.0,1533122843027,B002VQ9PU2 B00QR0T7H4,2.0,Amazon Home
AHZD7PDF5ME74BOVWGZW64ZTDHYA,B07CQJHYY1,5.0,1559486652172,B07BMDWXXS B0C65YPYDJ B0787949W7,1.0,AMAZON FASHION
AFQGA226Z2SVZDB5ZANVVCESCR5Q,B00TYZHTR4,5.0,1559061491559,B01F3ERPYQ B0038NHGBM B00HNJS3FA B0BYSR9CVT B01N5QQFQO B014P5M2OC B007SC1A0M B0016FVSMC,0.01,
AGAH4ZB47EZBIS4DFZZFZVL7ULKQ,B06Y1XZ51W,5.0,1572481835448,B01BUU345G,10.0,Sports & Outdoors
AFSE5S5NMCOUDOYG3GXCE4MR262A,B000Y09Y0S,5.0,1417631430000,,20.0,Sports & Outdoors
AHT5KREP5LYE3A3VCKQAY4367NUQ,B001LF3FQE,4.0,1377548824000,,10.0,Sports & Outdoors
AF6IPRKXN6LPAKEEE52BERYI2DMA,B077PD2P71,5.0,1540405101133,,10.0,AMAZON FASHION
AFTD7ZV3PKVIZSD25O4DFS7LSRCA,B01N0IB2WS,5.0,1496022458000,B01CV8FIPU B00Y7RU3YK B005YPK8G2,10.0,Automotive
AFLW22M5OT3KM7AGA73NZANUOL6A,B012DYLT46,5.0,1560097134608,B096L83GDC B09NJ4VFGV B07VQQMNMT,256.5,Sports & Outdoors
AEBCGSWMOH6OYFXIM7MOLCBDHRFA,B0049SOXGQ,4.0,1543509863537,,8.6,AMAZON FASHION
AGF6X4LJAOKUB24ZTUNQZUNM64EA,B00FLIDAGC,5.0,1452392135000,B0BZR5NGB8,15.0,Sports & Outdoors
AHK3S2RHN7J2KS7N4QZFVEREYCPA,B002KV1MJU,4.0,1491951924000,B09LWFFRRG B096L83GDC,100.0,Sports & Outdoors
AEDXHQCH6TGAFTESH6V24D25RHFA,B07DPJMNZJ,5.0,1591910495445,B0B64GQHD5 B07X2Z542P B0BSGY2V7P B009SJADBU B0C3R67HNK,100.0,AMAZON FASHION
AHE6IXLIRVWEB2KCAKQKMA5V6BXQ,B00INHOPFS,5.0,1457454326000,,16.0,Sports & Outdoors
AEF3DI3PILZHN3R4XRD6VV6I5POA,B00J08L7RI,5.0,1490719516000,B002C31LAQ B0017GA09W B00ACHOX4U,100.0,Sports & Outdoors
AEVHMLVP6PEDM7IROEEHU2QNQH3Q,B00ZCEVH4M,4.0,1513908478774,B0132J8QUG B0BBFB48YQ B0BHF55BCM,100.0,Sports & Outdoors
AGZUKTNCOW2SYJ2P25OEG2JQLCWQ,B01HU3BJSG,3.0,1308950613000,,10.0,Amazon Home
AHBI6GW736CFK7DX5MP4BXF47KGA,B06WRV6JB6,5.0,1521834170347,B004TNBEDG B003C7TUWW B00SNI8B3Y B01LXAIGX7 B018RK7YD0 B010B8HT7M,1400.0,Sports & Outdoors
AFHMFK75AVJFE2JNTWQ5PLQ6E4WA,B00K8PPOMG,5.0,1473702525000,,1.5,Sports & Outdoors
AEWLJU5DXPU6GZENNI2RCUHTTLLQ,B07D45FMLY,2.0,1539817719603,B0B34783PY B077636598 B002VQ9PU2,1.33,Sports & Outdoors
AEMJIW67ZFK36UYAINFUBY7EVKMQ,B0035JM1G4,5.0,1541423007441,B011TDC0UE B07MBTTCMJ B09W8NLR1Z,120.0,Sports & Outdoors
AHYFTP7VVYCV5S672Z6Y7QXMVZJQ,B001ZEV5EA,5.0,1535424395019,B07NQGBHFC B0BSMWN4Q5,200.0,Sports & Outdoors
AFCJIUTXEFR4O2T3CHZPTMJHZ4WQ,B07CK8V3JJ,4.0,1366154171000,B0BL9TRHRF,10.0,Sports & Outdoors
AG4AAKHJGQWPQZ5NNQFI23UGLARQ,B000E3C3LC,4.0,1571952474360,B0B6NZVWVX B07H3JH1LB,20.0,
AH7O57W5PF4MVGSZXVAIEVF5JV7Q,B07BGMBLFN,5.0,1438799015000,B00GTNBCO0 B00NEMVQC2 B01K9H8ZZK B08FKY5WHB,1200.0,Sports & Outdoors
AH7O57W5PF4MVGSZXVAIEVF5JV7Q,B01HLVV7K2,5.0,1474991868000,B00GTNBCO0 B00NEMVQC2 B01K9H8ZZK B08FKY5WHB B07BGMBLFN B00MFRBXI4 B079QCWCD1 B0093IKZGY B0087S3FZO B09P453J2V B00M3SOJIG B006H1ZVPK B00ILJ3FAO B00F0YIGHU B001ANZJW0 B00BHST9EM B07NHFXNRS B0B1W24Y9Y B002XLFH98 B00IIOJSTY B00US2WWNS B00ZWOFA6I B00J278M0W B09LZ9CJNZ B08VS3VG4H B07MYZ9HC4 B08HWP19XK B001OPHA0S B07CQQMG6N B0013AW8D8,100.0,Sports & Outdoors
AGGNSXRK2T4T5VI2SSR3WZVMBMPQ,B001EQW8W2,5.0,1369403747000,,85.5,
AFLXB5ET32W6YPDNYKKRDHQIF3ZQ,B015CK4WWY,4.0,1444603039000,B001G7Q6FO B002DGVQIO B0042EJEKW B00BQUK3NC B00BFD0I7Q B01DTYIKHI B00YR8XB8E B0112RK02W,10.5,Sports & Outdoors
AHWS6A4KS6YHKZUWDAFPERTM6YEA,B01MQ23N03,5.0,1503250287559,B07M7XRQ7F B003Z0EW8I B0096QA9C8 B0029D2YBO B0BX5QFWQN B005D4T34M B0099LSYVI B00AU6EEVU B003CI81NA B005P4NV3E B09B2P8774 B006Z07JTE B00CJFOAZK B00DR9GWX0,100.0,Sports & Outdoors
AE2SMCPOALTJXPTASSKTJR2RXZNQ,B00PUHJG1W,1.0,1660940963630,B07C1G5ZHF B001GCVJ38 B001LF3IDO B0B9T6865Z B000S0FF16 B08VS3VG4H B078HTP68L B0078IMV1S B0BTP13793 B01IQXDTFA B0125U36Q2 B078RLMB8Y B00MK0G92G B0BPCFT8NS B004N5WFII B07H8WF5TF B00R15A1QU B01IAAKK5Q B09WDKSHTN B00Q5HX1TY B07QT2RGQZ B0C2YWX13Z,0.18,Sports & Outdoors
AE2SMCPOALTJXPTASSKTJR2RXZNQ,B01A8JVSOY,5.0,1664863076728,B07C1G5ZHF B001GCVJ38 B001LF3IDO B0B9T6865Z B000S0FF16 B08VS3VG4H B078HTP68L B0078IMV1S B0BTP13793 B01IQXDTFA B0125U36Q2 B078RLMB8Y B00MK0G92G B0BPCFT8NS B004N5WFII B07H8WF5TF B00R15A1QU B01IAAKK5Q B09WDKSHTN B00Q5HX1TY B07QT2RGQZ B0C2YWX13Z B00PUHJG1W B09GYLX3HB B002BG7KD6 B09Y13RHJG B0BYZMBMQG B0B14MDX5H B0BZP9R14H B0B76CG46H B0B3V18X53 B0B6B8QF2X B0049O6CD2 B007S3OJTU B0C8HDDMXV B07DM1DF8B B0B3MDFS25 B07L4YSTDT B0778WNNGT B07GC9KJ8V B07WPBMJRS B07X74P58S B0B4KQKQJ4 B0B4JNV24C B09ZNMZQC7 B0B76F33CX B0BWPJ6QG5 B0B6D42GCD B09QK2ZZ9C,120.5,Sports & Outdoors
AFZO75K2I55WRZ7D5G76VKW44ROQ,B018QDLBNM,4.0,1505858684164,B00E9B87FG B000P7PVWU B086HLWL6K B0047QV2B4 B006EHACXS B082MHP8SS B004GYYY1W B01KW22W74 B0999QRHHF B07KFB8GF1 B08D6PBM87 B00IFHFJXI,5.5,Sports & Outdoors
AFW2QGXNIN2N2PYBVG7QX3PI2NQA,B00FNY73X0,4.0,1415528885000,B0849H4V7Z B002KVOTT0,150.0,Sports & Outdoors
AE57DIXDY2CQGK5EJSUSOJSSSOXQ,B00TU4LOXE,5.0,1433462654000,,1000.0,Sports & Outdoors
AGXDJLB74MYME2TYRYUJHEQQ2V4A,B000SJNI6G,5.0,1506656627907,B07R9GQFYP B07C2QK9DT B001NGD5MA,187.161,Sports & Outdoors
AEP3LV3QXCY4XE765HAEHH6FZNAA,B000WY6ZXA,4.0,1376019868000,,100.0,Sports & Outdoors
AGZW6HJLD7DB7TNUWFFPDNRI6CFA,B0161JM9D4,5.0,1548246397230,B09FW8PZHQ B01CODCIJ6 B00NWXLQD2 B07BQT4FFL B09WWY9JZV,100.0,Sports & Outdoors
AGUSSGFUVBIHW7GHJTW7J7TWLUBQ,B00L2FQ9ZM,4.0,1604062998856,B001Q4FG3A B01KH2W558 B011J9XXP4 B0976XCLGB B0BSXDZW3R B09LDR4C18 B00R4NYVGA B01BF7Q7US,50.0,Sports & Outdoors
AGQITYNOGEF5UYL2TJRWMKDTJU3Q,B01HLVV7K2,5.0,1506699652129,B00S6F4RDC,100.0,Sports & Outdoors
AGQITYNOGEF5UYL2TJRWMKDTJU3Q,B01F4E8LDO,5.0,1521493984479,B00S6F4RDC B01HLVV7K2 B07KXS16P6 B07D888KW5 B0CCZP5GW3,100.0,AMAZON FASHION
AF7FO2HKLPIZKSEX6HS4AD37I2EQ,B00ELEBFGY,5.0,1548516725790,B07H8ZTFWV B0BS2ZQY7F B00EURFBKI B08NGGJMD6 B07CMWB31N B01LZN0HUW B004TZ86M6,10.0,AMAZON FASHION
AFW66EPF4RMIA54X7XKUL3LSBLQA,B072LG35GJ,5.0,1531259558896,B00EBTGNOI,120.0,Sports & Outdoors
AGXKA3OSBEETKY2JXMSUB6MIY4ZQ,B07FVK5NX9,4.0,1568436650028,B005CGOCV0 B01A5ICHVG,25.0,Amazon Home
AHLXYZB5VU2PMI4JIA5ZGAZUD7CA,B01DV7GTIK,5.0,1483578425000,B00AU6DE4I B0B784DJHN,0.5,Industrial & Scientific
AEVVL26NEFSBBSNIDEGSHOD2WQYA,B001WIUJXW,5.0,1507162775795,B003TWZGRI B00J27SAJK B08CNC738V,120.0,Sports & Outdoors
AEVVL26NEFSBBSNIDEGSHOD2WQYA,B0086UC3TW,5.0,1507163444041,B003TWZGRI B00J27SAJK B08CNC738V B001WIUJXW B001WIUO1O,10.0,AMAZON FASHION
AEVVL26NEFSBBSNIDEGSHOD2WQYA,B007XIGKQK,5.0,1551566574774,B003TWZGRI B00J27SAJK B08CNC738V B001WIUJXW B001WIUO1O B0086UC3TW B00865N1L6 B0C6YHVFGD B0BK18WGY9 B00339911O B071R2MZ5G B089XWXSLW B0BB93HJR1 B000U3YWEM B0C4FSM72X B08FZ5BV8K B0728D1QG4 B00TXWMU7W B00DVXXIQQ B0BYF9GYP9 B01LBUT6CU B07KY38FFD B0C5S7W5TZ B00XRGYOBA B004ZYP5CU B06XGLS46C B09JSG6KDM B0191PVV5C B00THZ2NFE B01MXJAA6D B0188I3YGC,0.018,
AFNVETKMFV67SPSRA3FW7BPWIKRA,B0086UC3TW,5.0,1437617839000,B005CF1TMG B00IA5N81U B00A6TDGS8 B0000AX5X5 B0C4MMLNGN B018MU9REO,10.0,AMAZON FASHION
AFSVRWOGXCP7PAQ6KD3HVWL6POLQ,B00PSGOH3C,5.0,1561587314423,B07D3NSYS1 B00S8Q1JNA B0813RCJZ4 B07D2LCLZZ,100.0,Sports & Outdoors
AE5OY7V4UW4AGX2YQJCUVTY4UJVA,B0128OWJQ8,5.0,1538420905732,B01G9ED83G B008H9FLE6 B006QP76CI B06ZZ2PFS4 B00RG6RJ32 B016K3HP94 B001PSP7RM B00A95W1SK B009KQNO1C,7.7,Sports & Outdoors
AFOZAH5LIHKZBGNRP2QDZSQTBA4Q,B00J27XU7M,5.0,1588654905284,B087GRWC35 B07JX8PPFR B00S8Q1JNA B07B8HNQST B00XRGFBEY B001DZTKJI B01LZN0HUW B09XT72CFT B003YDA4AG B0757B81SJ,900.0,Sports & Outdoors
AGWIFNIQ2SW6NOC4EAGRHUEEFHTA,B0047DSCYC,4.0,1473096191000,B0030DHIPE B0043G6TGQ B00PGZ04MS B00I5SZ4J6 B00AJJ3JDM,1200.0,Sports & Outdoors
AECNCCSAYC7TCXP346IUHDQWLAOA,B002KV3518,5.0,1594960799068,B00KJMBLGQ B001F4SKW0 B0089A9NLU B00CHKKN58 B07C6217FL,3.0,Sports & Outdoors
AFPGKICC7QHKKKWUKOMG4HZRWLTQ,B002KV1MJU,4.0,1374470896000,B07F7Z9M3Y,100.0,Sports & Outdoors
AHJNYV2XLULX2ADIHGGQH2I7B4KQ,B00EZW4INE,4.0,1396576266000,B00BHKRV6S,0.05,Sports & Outdoors
AGLUHNNAA4K6DZL6UGRXG4ZQUEXA,B00BIZPVXC,5.0,1459910739000,B0000E3J3Z B07CLNFVC9,10.5,Sports & Outdoors
AFYQKNS44NNLV55554YL4FNEGSFA,B000TTIEY6,5.0,1525567788841,,100.0,Office Products
AEV5IFENFK5NDWVK7XS3INC4BW5A,B000ARDPPU,5.0,1442615331000,B001E8PPM0 B0096LMURK B0C4C762TF B07HSHY4KC B0BSV17VXN B004DT09WI B00CAGAWD2 B007NVJRX0 B0002IOARE B0014VTRF8 B001AMZXQI B001WIYQNG B003NFI092 B0C6M1D773 B001DZTKJI B001DZT8BS B018F10SCU B0BYQQRXV8 B003R0LSMO B000TG9RCC B001EC3SMU B001MTG35E B00440VJJI B07CT8DMPW B004T194VC B0009KF4GG B002CQUA3W B0BL9TRHRF B002XLFWDY B091PGQK57 B001HN5H0M B0094DXNJ4 B008HMWUB0 B004DPJPV8 B00JNI6QNA B000NK0DJA,42.2,Sports & Outdoors
